Unnamed: 0,164752,163431,163383,164218,164515,164138
2002-03-01,2452784.486649392,1240439.4141977304,,1586176.3033728336,2611326.2072245628,
2002-04-01,2491249.117814805,1239546.2060600384,1086853.2192781556,1569028.853197351,2590878.481821488,822589.912525177
2002-05-01,2528606.023302521,1238535.8065628626,1039450.786907715,1555330.6802188219,2568201.924994884,821695.2942255356
2002-06-01,2564183.0598581377,1237321.171373133,990264.1226001886,1544635.2267556023,2508415.0078092623,819108.1563206252
2002-07-01,2592657.6178710237,1235961.8217230104,967717.8280067444,1538079.2138625437,2426584.7767713387,815308.6801719666
2002-08-01,2612765.397588452,1232771.7210880474,966111.3074451061,1535692.2278637008,2383330.302211761,804685.8567047119
2002-09-01,2620190.0773277283,1229524.7811250947,965486.5606307985,,,
2002-10-01,,1228020.3973001456,,1538891.91340954,2399477.9597141435,
2002-11-01,,1226617.24200831,,1548393.2799977323,2442939.932805099,809042.6624221802
2002-12-01,2647296.6071659783,1225437.4338497147,,1562821.260568559,2500587.074111849,
2003-01-01,2710871.9383284487,1224435.3232232595,,1582341.5886977718,2565475.960359447,
2003-02-01,2777808.5466878447,1223687.3401756214,,1605739.745528254,2624808.841151048,
2003-03-01,2813588.0070412126,1223258.3767830739,,1629526.2507102515,2664405.9069234235,
2003-04-01,2825489.0311965942,1223087.7405271789,,1678580.574243224,2682546.1374236457,
2003-05-01,,,965514.3337320408,1678538.8032706464,2683599.3156413427,808232.6856929148
2003-06-01,,,965600.853359523,1678401.8319473849,2684620.8562116274,806118.4513431125
2003-07-01,,,965739.7672315801,1678169.773649245,2685546.6796265384,803449.3378430343
2003-08-01,,,965939.531476001,1677818.0444985912,2686440.4153988045,800687.773624844
2003-09-01,,,966195.6192778435,1677343.2820393995,2687272.110036195,798573.5392750418
2003-10-01,,,966496.2948756895,1676757.8710549285,2688019.750795272,797763.5625457764
2003-11-01,,,966860.7985123807,1676013.670821787,2688735.0883450415,
2003-12-01,,,967264.8434540452,1675149.9707744822,2689373.7982111243,
2004-01-01,,,967734.5612331125,1674100.0775854343,2689980.3690029928,
2004-02-01,,,968256.5215087577,1672880.9381536858,2690534.573729553,
2004-03-01,,,968791.369941137,1671578.93861537,2691007.3524639667,
2004-04-01,,,969412.0957285857,1670005.6263355808,2691465.7723413594,
2004-05-01,,,970060.2372736604,1668295.8465102613,2691865.003947957,
2004-06-01,,,970778.199215684,1666326.5004932967,2692233.570675932,
2004-07-01,,,971518.8910591509,1664215.919382667,2692549.5203619883,
2004-08-01,,,972330.887463277,1661814.2844465708,2692835.824270265,
2004-09-01,,,973189.4448871206,1659179.0676143314,2693083.2313277307,
2004-10-01,,,974063.8603668212,1656397.6373534887,2693287.468934455,
2004-11-01,,,975978.7287113544,1653275.4516555602,2693464.06088262,
2004-12-01,,,979504.3563689269,1650005.218372136,2693603.440478596,
2005-01-01,,,984545.9858293262,1646359.8086265614,2693716.8076471803,
2005-02-01,,,990673.816185875,1642434.6040506815,2693800.9530345215,
2005-03-01,,,996860.390324956,1638640.9799250215,2693853.4691497777,
2005-04-01,,,1004119.3509283919,1634157.3938873294,2693887.4147248524,
2005-05-01,,,1011245.1614096044,,2693897.8409808287,798058.3606300151
2005-06-01,2674970.0665263934,,1018383.0764466238,1599506.6664584118,,798892.7520213268
2005-07-01,2530406.827144624,,1024756.8938643553,1550824.394527967,,800083.4980709044
2005-08-01,2527847.929613884,,1030461.73546993,1524078.2398942094,2695198.699249148,801574.791881542
2005-09-01,2525370.7307180613,,1034935.4850049885,1524883.0790733811,2697483.538808483,803193.8120536804
2005-10-01,2523049.983671003,,1037773.5957477717,1527319.889073701,2700670.585937525,805656.111909916
2005-11-01,2520729.6847017664,,1038835.4757270812,1531746.4082486725,2704626.496423298,809670.4223973162
2005-12-01,2518558.2982837847,,,1538063.9853910054,2708765.0290987985,814435.0589439032
2006-01-01,2516389.7780213887,,,1546889.0766636704,2713016.272120817,819700.7148031123
2006-02-01,2514296.42859352,,,1558247.2364593234,2716890.3775136033,824737.9351296453
2006-03-01,2512469.1721505015,,,1570850.339900927,2719769.871966641,828606.8110364072
2006-04-01,2510515.2357129874,,,1587583.8274780016,2721944.585362926,831599.9475598225
2006-05-01,2508692.2595913196,,,1606741.9190500746,2722711.548431052,832674.7946472169
2006-06-01,2506877.424742916,,,1689239.1131873638,,
2006-07-01,2505186.5850527687,1210034.6857555537,,1688960.5332256078,,830502.9070125833
2006-08-01,2503505.730573731,1177506.4805345356,,1688266.3121160662,,825090.5642367047
2006-09-01,2501891.001872471,1138480.9728122395,,1687433.4247468645,,818597.1403493246
2006-10-01,2500390.0759665784,1106767.6111690982,,1686756.594133014,,813320.3787628239
2006-11-01,2498901.603827856,1092899.7128195963,,1686460.6236755669,,811012.9099388124
2006-12-01,2497520.3836826063,,1038835.663535441,,,
2007-01-01,2496153.0468866755,,1038836.2886044158,,,
2007-02-01,2494845.308068132,,1038837.4075286037,,,
2007-03-01,2493714.2501983684,,1038838.8895585497,,,
2007-04-01,2492516.2857065923,,1038841.1042077884,,,811124.8715487431
2007-05-01,2491410.0679046465,,1038843.8729475441,,,811401.5797121931
2007-06-01,2490320.561637932,,1038847.435249937,,,811791.5896984655
2007-07-01,2489316.8253990733,1093385.0332823612,1038851.6138304691,,2722263.1362982667,812202.8373988551
2007-08-01,2488330.656137676,1094839.2509086863,1038856.7421506454,,2720945.0897673373,812592.8473851274
2007-09-01,2487395.0397969172,1097159.1126303575,1038862.7499998703,,2718892.4390556477,812876.3008047072
2007-10-01,2486536.4919669693,1100130.5701411506,1038869.4545951516,,2716334.237600389,812981.5171585083
2007-11-01,2485696.4888246986,1103850.6828874582,1038877.3577989779,,2713231.8702386967,
2007-12-01,2484927.99188696,1107982.727964781,1038886.0022686938,,2709911.7776665003,
2008-01-01,2484178.480723432,1112701.1373239472,1038896.0191917503,,2706284.5519798067,
2008-02-01,2483472.994680153,1117772.8366330515,1038907.193983935,,2702591.736634116,
2008-03-01,2482851.7084811996,1122745.2062657753,1038918.7460062362,,2699197.8657436813,
2008-04-01,2482227.675043618,1128205.7891767072,1038932.3220438381,,2695763.1774430736,
2008-05-01,2481662.0063335695,1133537.5192579478,1038946.7196373852,,2692754.3115566457,
2008-06-01,2481115.7038025786,1138994.8074605865,1038962.9535159166,,2690102.608626122,
2008-07-01,2480622.7805409674,1144128.8550442313,1038980.0288738934,,2688105.434222841,
2008-08-01,2480149.0876968238,1149180.8941267985,1038999.1389579835,,2686761.5749874036,
2008-09-01,2479710.332250817,1153872.9458196186,1039019.7944042537,,2686283.4992507184,
2008-10-01,2479317.749487499,1157973.1066231357,1039041.3080552767,1686445.3643223923,,
2008-11-01,2478943.8799215094,1161653.6828699242,1039065.1690439234,1686394.4493224344,,812916.772032569
2008-12-01,2478611.6119357506,1164580.5023973892,1039089.8904930344,1686306.7091748302,,812739.3601661222
2009-01-01,2478297.507030034,1166847.6487863683,1039117.1753886868,1686171.6411384381,,812450.758251629
2009-02-01,2478011.811722065,1168242.4536401918,1039146.283986599,1685986.7122800709,,812068.6764277207
2009-03-01,2477777.0828487566,1168666.132335139,1039174.1900440725,1685772.8464344281,,811654.5922845791
2009-04-01,2477541.8033385584,,1039206.9253662543,1685479.8122225492,,811132.3617163815
2009-05-01,2477337.5206724065,,1039240.4964326336,1685135.5893599074,,810575.617304673
2009-06-01,2477149.328704751,,1039277.1962037721,1684712.5762576917,,809960.5469055637
2009-07-01,2476988.136618602,,1039314.7094939622,1684233.6097442172,,809339.567518895
2009-08-01,2476841.9109737445,,1039355.5920786866,1683662.105320618,,808684.5846691132
2009-09-01,2476715.0498698847,,1039398.6840395065,1683008.0435695772,,808029.6018193313
2009-10-01,2476609.472906685,,1039442.5426762357,1682291.9717244294,,807408.6224326626
2009-11-01,2476516.854318794,,1039490.1467874593,1681461.4982641968,2678817.8520833007,806793.5520335534
2009-12-01,2476441.9372647195,,1039538.4776816578,1680565.7477822278,2659416.948774046,806236.8076218448
2010-01-01,2476378.439973052,,1039590.8123079141,1679540.3501817565,2629967.4498034287,805714.5770536473
2010-02-01,2476327.779421993,,1039645.6346503457,1678408.7982475404,2594194.108526293,805259.8107596976
2010-03-01,2476291.9548036284,,1039697.3367595747,1677291.532536592,2559164.964820626,804918.4110865974
2010-04-01,2476262.071386753,,1039757.0495946957,1675944.735984529,2520382.6985750664,804629.8091721041
2010-05-01,2476241.731699276,,1039817.3601613519,1674527.1441940612,2485828.592486066,804452.3973056573
2010-06-01,2476228.2924608937,,1039882.3440534566,1672939.5976478565,2456379.0935154487,804387.652179718
2010-07-01,2476221.3884849856,,1039947.8613033049,1671280.0643641648,2436978.1902061943,
2010-08-01,2476219.272205353,,1040018.3346170225,1669433.2553927717,2429512.543038776,
2010-09-01,,,1040091.6813207514,1667447.5955821679,,
2010-10-01,,,1040165.4509706314,1665389.281532376,,
2010-11-01,,1168425.4244605652,1040244.6164327911,1663116.4389087758,,
2010-12-01,,1167761.5084481554,1040324.1227995215,1660771.2483797714,,
2011-01-01,,1166672.8237596347,1040409.3253847412,1658192.7105121275,,
2011-02-01,,1165218.3008413601,1040497.6797000514,1655451.7247989695,,
2011-03-01,,1163626.5851813806,1040580.2394866507,1652832.3914908902,,
2011-04-01,,1161596.997527211,1040674.7480630702,1649769.0218955495,,
2011-05-01,,1159405.3788501453,1040769.3641574478,1646636.6314645852,,
2011-06-01,,1156948.3217675982,1040870.4503988782,1643221.7407712985,,
2011-07-01,,1154425.220020088,1040971.5376358288,1639740.2110047187,,
2011-08-01,,1151710.5673536654,1041079.4199068993,1635955.2867824389,,
2011-09-01,,1148930.1062629353,1041190.8395818963,1631975.2182091791,,
2011-10-01,,1146218.0021729798,1041302.0862723718,1627933.2322420727,,
2011-11-01,,1143436.1486736883,1041420.6313138269,1623555.2097520113,2430998.47810098,804106.1146498561
2011-12-01,,1140804.8941131097,1041538.8791805337,1619119.1494633006,2435092.467879829,803360.6706319323
2012-01-01,,1138191.5220497581,1041664.7679530759,1614324.6606253916,2441796.8508677683,802200.0164734531
2012-02-01,,1135728.8725065954,1041794.4724696242,1609311.4304301988,2450740.6867879443,800742.6065402549
2012-03-01,,1133600.417462994,1041919.3133299552,1604419.3710916652,2460888.6130722146,799200.1196731555
2012-04-01,,1131554.1209060866,1042056.5633658783,1598969.1884429464,2473377.0785249746,797455.5267321643
2012-05-01,,1129839.514452344,1042193.1761248279,1593473.2331605125,2486820.7372295884,795766.1759973828
2012-06-01,,1128384.9915340694,1042338.3140135371,1587560.4548275669,2501845.238940218,794117.8367018607
2012-07-01,,1127325.266268279,1042482.6658387134,1581607.8686744072,2517222.2420123587,792711.0369908753
2012-08-01,,1126632.390833139,1042635.9099448379,1575213.9822261878,2533706.2858246746,791550.3828323963
2012-09-01,,1126391.6829585652,1042793.3572880207,1568568.5036864192,2550519.518953726,790787.5770751892
2012-10-01,,,1042949.7808450186,1561893.3429519106,2566841.956483919,790523.4012846105
2012-11-01,,,1043115.6637424343,1554738.8359090602,2583491.1667577904,
2012-12-01,,,1043280.3563993172,1547562.1093178366,2599133.988223527,
2013-01-01,,,1043454.8932155954,1539880.0613408573,2614542.6814860343,791099.3735046398
2013-02-01,,,1043633.9116090115,1531922.8242660256,2628908.402876678,792675.8149679438
2013-03-01,,,1043799.5045625792,1524495.1346037686,2640756.1813351675,794770.6278064996
2013-04-01,,,1043987.208216323,1516000.9415858516,2652368.7939248313,797623.4566524854
2013-05-01,,,1044173.2792867253,1507505.5708959014,2661848.086556166,800711.0902309169
2013-06-01,,,1044370.1774012825,1498438.0110899531,2669555.4179117833,804018.2264503997
2013-07-01,,,1044565.2519972925,1414885.763840235,2674734.521853952,807119.8172446067
2013-08-01,2519927.387229235,1076059.8202803365,1044771.5629372922,1503008.7030165377,2677773.6186907897,810001.4910031955
2013-09-01,2622771.530075285,1025727.9576021078,1044982.7411282654,1696190.260233644,2682748.077945279,812329.7916638559
2013-10-01,2738648.0147771086,1035419.909670808,1045191.7945095899,1882593.5433987894,2689162.436935602,813842.0903141684
2013-11-01,2833994.610738852,1055249.299730697,1045412.7148628236,1970716.482575092,2696718.832438838,814418.0625341977
2013-12-01,2907065.080435183,1085634.9958119623,1049182.3610590931,1940869.4590392977,2706764.3370831627,
2014-01-01,2948439.593855555,1123958.3393242594,1057484.4788826364,1871636.3258073034,2715664.0461868867,
2014-02-01,2910048.2811598834,1142710.322307811,1065575.9526161263,1800664.3435528753,2720151.846856256,
2014-03-01,2897354.4059201432,1142531.982122068,1068760.0552787783,1766413.8586649576,2723744.932027801,812476.5616930125
2014-04-01,2886139.739706264,1141928.367987863,1058019.840135255,1758721.8687095337,2727085.2350667478,806951.954987997
2014-05-01,2878245.351129925,1140952.7568672814,1035381.6559484197,1755263.5072966279,2729553.0218613064,799970.7448348998
2014-06-01,2873270.6650223644,1139556.0447507473,1012127.904909747,1750905.2859252226,2731177.5174591597,788608.304564457
2014-07-01,2871656.968464212,1137843.5971036348,1002003.256618061,1741235.1817698306,2731724.409095076,
2014-08-01,2873131.850909686,1132976.8718994586,1003188.0229077328,1655281.245602432,2729938.4094150346,788957.6912785231
2014-09-01,2877080.347909086,1135526.1834003415,1006355.713829592,1658354.4899786408,2725484.344906851,789767.1997018644
2014-10-01,2882583.9589872477,1142151.0539339576,1010763.0132815541,1666237.706081237,2719910.724210268,790651.5147393534
2014-11-01,2889314.4417857593,1152207.241259376,1016139.3177620884,1677986.5437137773,2714165.660591692,791321.1741175035
2014-12-01,2896172.158264782,1164006.5103756376,1021597.4897943878,1691435.9932369392,2709883.039005501,791633.8670190471
2015-01-01,2902919.1397592933,1177249.5789473213,1026936.9840489442,1706012.786682317,2708097.03932546,791826.1200502972
2015-02-01,2908614.6873449357,1190456.6572389924,1031397.2570043231,1719785.7460636403,,792012.2734977708
2015-03-01,2912881.087569517,1201426.6643640406,1034187.8134375012,1730278.7212910256,,792281.8787689677
2015-04-01,2911244.115335405,1211482.851689459,1035372.5797271729,1738349.409115316,,792810.8509674072
2015-05-01,2785245.2236328777,1218107.722223075,1019448.8853985372,,,796152.2935752869
2015-06-01,2654392.2223739624,1220657.033723958,1002722.3894615173,1726627.3203989414,2706111.976696172,805748.2873449734
2015-07-01,,,1003782.3782696578,1678559.8077555068,2685613.677482398,808890.9707390211
2015-08-01,,,1006420.948009491,1595958.6929859098,2642737.7575384746,810874.2467154169
2015-09-01,,,1012715.125485708,1518699.1827531867,2600669.575415596,813065.7796830917
2015-10-01,,,1006940.987735335,1485972.8028067052,2582491.105948011,816422.3184520152
2015-11-01,2662999.7176245055,,991887.7815778102,1532914.7673356952,,819309.903388977
2015-12-01,2685580.7137248684,1226579.1601801307,972923.4221598156,1632209.4162456638,2584756.2248461675,820775.0517328846
2016-01-01,2720305.7934435843,1241308.2729762078,953376.8437858484,1735114.765196837,2591007.860946275,821907.6837402311
2016-02-01,2763219.5148043456,1258911.7107845992,938549.5339364726,1782056.7297258268,2599934.3198231123,822352.6356239319
2016-03-01,2840175.429399976,1272719.4709775846,933131.7188339232,,2617377.5336982133,821035.5141258241
2016-04-01,2778015.0214042803,1279011.0490600944,1071498.7840896607,,2742052.1799603305,814353.1631565094
2016-05-01,2889439.0627660267,1229004.575155385,1009830.6250038148,1703130.63420277,2738029.6312335366,808922.7402191162
2016-06-01,2901298.1932902094,1140731.6419530853,992797.8336585999,1778462.5776177999,2787180.676536131,828356.7939135233
2016-07-01,2861692.3431243887,1103060.8497985208,1078820.0232429954,1717053.710757267,2742669.717222176,816278.8047524061
2016-08-01,2793585.536830902,1076872.0292456977,,1643814.998047593,2671525.9097740124,799911.8708114623
2016-09-01,2701498.9455337524,1056210.1557988783,1043011.0673942566,,2529212.465999604,792914.6989352755
2016-10-01,2549232.098087311,1066123.7781479377,,1698878.5363975982,2523662.4345761016,787846.9053961446
2016-11-01,2531968.052763247,1091936.1642376126,1060361.5355366822,1761929.665258107,,785769.768901825
2016-12-01,2611592.3583780555,1124386.3442249063,1097062.3566444528,1820566.927441398,,786330.5993325894
2017-01-01,2766677.0771648735,1157702.5693207935,1135097.7477188911,1847871.2795314856,,787887.2342757139
2017-02-01,2850910.9091962925,1182734.4543493362,1152448.2158613168,,,790128.4866258607
2017-03-01,,1191441.8394927676,1130713.479141871,,2571012.431616286,792481.8797073364
2017-04-01,2823798.194363946,1169118.4665144328,1008318.4427257795,1732082.4023708883,,797446.2317759936
2017-05-01,2762706.458408356,1125232.8873136928,886409.715763092,1621850.9053793063,2509715.3347775782,804761.6643460132
2017-06-01,2620068.199489593,1038727.0720400525,845769.174647246,,2476157.1580077824,812077.0981805819
2017-07-01,2486019.8032940472,978276.6900581507,829293.909538269,,2438450.4032839974,816203.2293281555
2017-08-01,2394046.501694249,1008340.3213186212,830476.0088860756,,2397314.105036014,817319.4305007192
2017-09-01,2371901.093746447,1077578.020510041,834461.1623497009,1934354.525808104,2356522.9500645804,818560.1683521271
2017-10-01,2397047.469429016,1217439.4147910916,908548.8875398403,,,824993.1954688923
2017-11-01,2525537.143273051,1217139.3487824977,941553.0678785918,2006965.4399782892,2482050.885319594,836109.7903255627
2017-12-01,2897886.885278784,1229249.0978445942,968321.4518958908,2021946.265034592,2573302.536141593,849042.1748479506
2018-01-01,2985042.6291183624,1256859.236004329,990418.8752082696,2031126.502204546,2665408.7008295716,855149.822729148
2018-02-01,2952391.960582733,1283952.1533263451,1006638.532350365,2034134.6574615485,2712427.452115968,835896.3236656189
2018-03-01,2949073.6883011013,1294641.7427799148,1016048.6998410235,1915820.1730636817,2717854.2235465827,819783.7568664552
2018-04-01,2933376.622285985,,1020457.9428520204,1775317.1497779246,2723321.741526151,819931.5449598855
2018-05-01,2878799.5560573204,1276839.633936848,1021182.6096305847,1772327.7320902431,2741789.9782170104,820410.5008621216
2018-06-01,2613739.265066147,1085074.0767923738,892568.6302808126,1635586.8700694477,2709639.077616416,833270.3124694823
2018-07-01,2402674.6509431354,1056478.5053957514,867295.7708721161,1542402.7542120991,2665286.7387003805,813757.2938728333
2018-08-01,2215412.865117679,911028.4717740299,861450.5702896118,1414557.4985203012,2555006.9449939355,817678.7410655555
2018-09-01,2135841.872222527,915126.8533481769,855114.093277182,1303919.4907069034,2326395.9172088024,824379.0148715973
2018-10-01,2144790.0577906943,891076.8739341059,991507.3470094299,1279941.7549837457,2277306.8668978475,829962.9530149187
2018-11-01,2210633.8035608777,941187.5420433192,1091210.5727246802,1692390.9644105206,2335070.0037673595,845507.4606561997
2018-12-01,2527840.950225575,1012203.357885769,1109158.662548852,1760507.9202446325,2459186.209246335,857995.267259696
2019-01-01,2816277.725639022,1091681.3849145928,1121546.8762904059,1800913.4858714906,2592817.0157518755,864795.7570097306
2019-02-01,2824468.8094825745,1129029.6161933744,1128328.7447345117,1813733.315483212,2665733.064872786,835298.9443893433
2019-03-01,2810562.8009155574,1118649.259618151,1130184.3887798085,,2677303.6834345455,774444.982591629
2019-04-01,2833994.8197274,1098879.490177962,990351.8330510458,1703700.254139231,2689436.4662908623,835682.867011479
2019-05-01,2880004.87085459,1086303.7631738298,986356.6891746521,1648580.9855487505,2725056.546010529,835061.4316680197
2019-06-01,2816654.4541053767,1068091.164732824,1045180.8654785156,1595375.7349910806,2721702.2765468704,830656.0020545846
2019-07-01,2771711.6078479392,1012046.1572033002,1045180.8667373656,1511133.4168718224,2715710.2145614037,826946.4885635377
2019-08-01,2832803.8857917786,1111568.473375365,1020513.2419433594,1604224.6647531732,2712355.945097745,827565.902918586
2019-09-01,2840355.5230216975,1245410.063662039,975006.4097061156,1709411.7994030968,2717224.3177353106,829304.4448276102
2019-10-01,2915581.9037175914,1286379.7864425716,1261476.018540589,1894421.4249309013,2754041.7589793964,831883.3443155289
2019-11-01,2955904.6709458968,1336617.6071923424,1254535.132115491,2219806.6922936533,2868996.171517344,839595.7778835297
2019-12-01,2974403.5030563176,1373373.5004326382,1235278.3681388996,2210596.5141874086,,851447.0345466766
2020-01-01,2982783.893428264,1404946.0184449314,1203477.8363059128,2179855.0252821147,,859477.3840065002
2020-02-01,,1418136.3222915954,1160653.5197295584,2124670.594578215,2865307.9149129214,858411.6080138413
2020-03-01,2933523.0105597107,1232879.4720798116,1111573.171252604,1808334.083783323,2814842.439610149,857076.467552669
2020-04-01,2869763.5809335336,1212362.8559566494,985921.5732848123,1711388.4679758793,2745678.0286221113,855145.2471228682
2020-05-01,2801418.8284778595,1059628.504399217,914414.0339794159,1559127.0478203269,2746643.4858400384,851996.4814044144
2020-06-01,2608454.964354706,986128.0228872857,955231.4755694071,1386205.2198444405,2658322.1355470456,846592.1475902596
2020-07-01,2466850.583309753,1037629.6241699065,985892.6500839515,1399605.977378041,2618114.1686134795,809401.2054977417
2020-08-01,2345077.7504694317,1124437.4802097764,1013707.7249031068,1439897.2736286388,2585331.9297195366,812442.8703374863
2020-09-01,2294172.8480033586,1187279.1696851463,1039337.1014957654,1654305.590938464,2547619.5023535937,813158.3737106323
2020-10-01,2486938.4810848716,1272457.93699925,1329207.6707549884,1687168.4701812468,2575532.2255515256,846129.0616958281
2020-11-01,2641924.973378484,1279162.733493824,1252985.711332979,1703822.9085522767,2645090.716214839,872111.6241575651
2020-12-01,3012057.1270277267,1283916.8716841629,1154644.7553373522,1713412.3210450234,2725918.687099276,876262.0340083253
2021-01-01,2950312.9589089174,1287292.2277047953,1103027.8614794684,1727250.5205881773,2796359.098557364,875707.2307417537
2021-02-01,2888568.790790109,1289364.2422342626,1058421.8519195782,1755931.7831026262,2826014.287686591,873861.8243711594
2021-03-01,2917953.1020733058,1290333.3608298935,1029862.6346810705,1841945.4683661368,2816524.3699376425,870859.8767950071
2021-04-01,2836701.7654282562,1290648.4665438929,1017545.6057262421,1790921.142042953,2803352.9808736914,865808.0896535642
2021-05-01,2820287.9757995605,1277064.7866596489,1080651.1415863037,1761279.2189359774,2803745.0761488974,858942.735156564
2021-06-01,,1242607.715411658,897688.0346260071,1718265.6550228195,2813572.409804864,809997.7935638428
2021-07-01,2678430.6717071533,1158559.2648868333,854527.713961828,1524552.0133714043,2750679.735727273,787419.6249099462
2021-08-01,2466496.739930791,1062038.7605396968,827468.6877429867,1421595.56033463,2653375.7625441686,777174.123954773
2021-09-01,2294624.062110901,1006387.503168847,818410.1543887585,1375886.0987172255,2591439.1646014694,827735.8303756773
2021-10-01,2238759.7877067327,1018719.6932511316,1048342.1530700589,1601602.3389456135,2651426.1288935277,786386.3166909841
2021-11-01,2504124.1646231934,1200937.6807945592,1248097.591913593,1980292.3929860126,2723138.564413002,850600.7791494582
2021-12-01,2933249.413750264,1250345.945102426,1186912.5505942437,2214451.9656303446,2782984.6880655303,875539.3178944375
2022-01-01,3030266.8570882687,1344259.9510350784,1217710.2373852183,2311025.7820793744,2835537.0638174005,886298.5443653098
2022-02-01,3025887.6978207743,1418874.6604035024,1222876.6237902956,2416824.4872419764,2859193.0303269173,861052.0802530973
2022-03-01,3036228.6275589275,1300806.1001643755,1145674.012181398,2192074.0693356125,2882255.2947023846,863405.8834953308
2022-04-01,2911088.2802258166,1239385.6140616494,1044432.4308413428,1772379.769754354,2682271.459831644,842888.6276375164
2022-05-01,2697797.1219062805,1013161.616645177,1055536.4667357188,1829997.3088551469,2628086.2107422613,865481.2910687764
2022-06-01,2689081.3808973655,981181.8059858048,941791.2630216532,1725556.004893153,2745316.319322533,828128.6270425504
2022-07-01,2342795.908432007,927667.8404385959,760706.5687604632,1422051.892737968,2500411.554619434,834224.7984466553
2022-08-01,2091845.5820669197,830009.8903019006,837480.616205597,1226799.708012799,2117915.912530231,843030.6771128038
2022-09-01,2030767.9979842794,728171.2239320066,951437.4022429521,1104838.166261246,1780914.88787473,832855.7389428345
2022-10-01,1960648.1470616506,765250.7582842805,1025540.1669605722,1491955.9940787998,1776288.3606863029,827299.3376839691
2022-11-01,2493182.629235687,942927.4827918718,1099575.7916247563,1945476.034349292,1938258.8824298184,837522.2515163422
2022-12-01,3070353.8358713626,1271288.4457286461,1173294.595169935,2223250.8163337763,2513174.476300927,825929.6447820663
